alert_id	created_at	state	start_time	end_time	start_fuel	end_fuel	delta	duration_s	avg_rate	confidence
2026-07-18T14:13:02.432372_Refuel_9.95_10.40	2026-07-18T14:13:08.443257	Refuel	2026-07-18T14:13:02.432372	2026-07-18T14:13:08.443257	9.95	10.40	0.45	6	4.5000	0.7191
2026-07-18T14:13:03.433289_Refuel_10.40_10.40	2026-07-18T14:13:08.443257	Refuel	2026-07-18T14:13:03.433289	2026-07-18T14:13:08.443257	10.40	10.40	0.00	5	0.0000	0.7172
2026-07-18T14:13:04.433978_Refuel_10.40_10.40	2026-07-18T14:13:08.443257	Refuel	2026-07-18T14:13:04.433978	2026-07-18T14:13:08.443257	10.40	10.40	0.00	4	0.0000	0.7093
2026-07-18T14:24:24.445619_Fuel Theft_5.00_5.00	2026-07-18T14:24:24.445619	Fuel Theft	2026-07-18T14:24:24.445619	2026-07-18T14:24:24.445619	5.00	5.00	0.00	0	0.0000	0.6927
2026-07-18T14:24:24.445619_Idle End_5.00	2026-07-18T14:24:24.445619	Idle End	2026-07-18T14:24:24.445619	2026-07-18T14:24:24.445619	5.00	5.00	0.00	0	0.0000	0.6927
2026-07-18T14:13:06.441007_Refuel_10.40_10.40	2026-07-18T14:13:08.443257	Refuel	2026-07-18T14:13:06.441007	2026-07-18T14:13:08.443257	10.40	10.40	0.00	2	0.0000	0.6961
2026-07-18T14:13:07.442169_Refuel_10.40_10.40	2026-07-18T14:13:08.443257	Refuel	2026-07-18T14:13:07.442169	2026-07-18T14:13:08.443257	10.40	10.40	0.00	1	0.0000	0.6796
2026-07-18T14:13:08.443257_Refuel_10.40_10.40	2026-07-18T14:13:08.443257	Refuel	2026-07-18T14:13:08.443257	2026-07-18T14:13:08.443257	10.40	10.40	0.00	0	0.0000	0.6696
2026-07-18T14:24:31.460621_Idle Start_5.00	2026-07-18T14:24:31.460621	Idle Start	2026-07-18T14:24:31.460621	2026-07-18T14:24:31.460621	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:24:42.494658_Idle End_5.00	2026-07-18T14:24:42.494658	Idle End	2026-07-18T14:24:42.494658	2026-07-18T14:24:42.494658	5.00	5.00	0.00	0	0.0000	0.9000
2026-07-18T14:13:57.599494_Idle Start_5.18	2026-07-18T14:13:57.599494	Idle Start	2026-07-18T14:13:57.599494	2026-07-18T14:13:57.599494	5.18	5.18	0.00	0	0.0000	0.6000
2026-07-18T14:13:59.607705_Idle Start_5.00	2026-07-18T14:13:59.607705	Idle Start	2026-07-18T14:13:59.607705	2026-07-18T14:13:59.607705	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:14:00.609111_Idle Start_5.00	2026-07-18T14:14:00.609111	Idle Start	2026-07-18T14:14:00.609111	2026-07-18T14:14:00.609111	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:14:01.609745_Idle Start_5.00	2026-07-18T14:14:01.609745	Idle Start	2026-07-18T14:14:01.609745	2026-07-18T14:14:01.609745	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:14:04.613380_Fuel Theft_5.00_5.00	2026-07-18T14:14:07.625927	Fuel Theft	2026-07-18T14:14:04.613380	2026-07-18T14:14:07.625927	5.00	5.00	0.00	3	0.0000	0.6337
2026-07-18T14:14:05.614396_Fuel Theft_5.00_5.00	2026-07-18T14:14:07.625927	Fuel Theft	2026-07-18T14:14:05.614396	2026-07-18T14:14:07.625927	5.00	5.00	0.00	2	0.0000	0.6324
2026-07-18T14:14:07.625927_Fuel Theft_5.00_5.00	2026-07-18T14:14:07.625927	Fuel Theft	2026-07-18T14:14:07.625927	2026-07-18T14:14:07.625927	5.00	5.00	0.00	0	0.0000	0.6311
2026-07-18T14:14:10.635308_Idle Start_5.00	2026-07-18T14:14:10.635308	Idle Start	2026-07-18T14:14:10.635308	2026-07-18T14:14:10.635308	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:14:11.636712_Idle Start_5.00	2026-07-18T14:14:11.636712	Idle Start	2026-07-18T14:14:11.636712	2026-07-18T14:14:11.636712	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:14:12.638350_Idle Start_5.00	2026-07-18T14:14:12.638350	Idle Start	2026-07-18T14:14:12.638350	2026-07-18T14:14:12.638350	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:25:32.637351_Idle Start_5.00	2026-07-18T14:25:32.637351	Idle Start	2026-07-18T14:25:32.637351	2026-07-18T14:25:32.637351	5.00	5.00	0.00	0	0.0000	0.6000
2026-07-18T14:14:14.647940_Idle Start_5.00	2026-07-18T14:14:14.647940	Idle Start	2026-07-18T14:14:14.647940	2026-07-18T14:14:14.647940	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:14:15.650012_Idle Start_5.00	2026-07-18T14:14:15.650012	Idle Start	2026-07-18T14:14:15.650012	2026-07-18T14:14:15.650012	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:14:16.651242_Idle Start_5.00	2026-07-18T14:14:16.651242	Idle Start	2026-07-18T14:14:16.651242	2026-07-18T14:14:16.651242	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:14:18.662180_Idle Start_5.00	2026-07-18T14:14:18.662180	Idle Start	2026-07-18T14:14:18.662180	2026-07-18T14:14:18.662180	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:14:19.663135_Idle Start_5.00	2026-07-18T14:14:19.663135	Idle Start	2026-07-18T14:14:19.663135	2026-07-18T14:14:19.663135	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:14:20.665061_Idle Start_5.00	2026-07-18T14:14:20.665061	Idle Start	2026-07-18T14:14:20.665061	2026-07-18T14:14:20.665061	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:25:42.669247_Idle End_5.00	2026-07-18T14:25:42.669247	Idle End	2026-07-18T14:25:42.669247	2026-07-18T14:25:42.669247	5.00	5.00	0.00	0	0.0000	0.9000
2026-07-18T14:26:17.756744_Idle Start_5.00	2026-07-18T14:26:17.756744	Idle Start	2026-07-18T14:26:17.756744	2026-07-18T14:26:17.756744	5.00	5.00	0.00	0	0.0000	0.6000
2026-07-18T14:15:13.822647_Idle Start_5.00	2026-07-18T14:15:13.822647	Idle Start	2026-07-18T14:15:13.822647	2026-07-18T14:15:13.822647	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:15:14.823651_Idle Start_5.00	2026-07-18T14:15:14.823651	Idle Start	2026-07-18T14:15:14.823651	2026-07-18T14:15:14.823651	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:26:35.816882_Refuel_7.69_7.69	2026-07-18T14:26:35.816882	Refuel	2026-07-18T14:26:35.816882	2026-07-18T14:26:35.816882	7.69	7.69	0.00	0	0.0000	0.6302
2026-07-18T14:26:35.816882_Idle End_7.69	2026-07-18T14:26:35.816882	Idle End	2026-07-18T14:26:35.816882	2026-07-18T14:26:35.816882	7.69	7.69	0.00	0	0.0000	0.6302
2026-07-18T14:15:16.833398_Idle Start_5.00	2026-07-18T14:15:16.833398	Idle Start	2026-07-18T14:15:16.833398	2026-07-18T14:15:16.833398	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:26:35.816882_Refuel_7.69_8.15	2026-07-18T14:26:36.818058	Refuel	2026-07-18T14:26:35.816882	2026-07-18T14:26:36.818058	7.69	8.15	0.46	1	27.6000	0.6402
2026-07-18T14:15:17.834681_Idle Start_5.00	2026-07-18T14:15:17.834681	Idle Start	2026-07-18T14:15:17.834681	2026-07-18T14:15:17.834681	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:26:35.816882_Refuel_7.69_8.60	2026-07-18T14:26:37.818897	Refuel	2026-07-18T14:26:35.816882	2026-07-18T14:26:37.818897	7.69	8.60	0.91	2	27.3000	0.6502
2026-07-18T14:15:19.842691_Idle Start_5.00	2026-07-18T14:15:19.842691	Idle Start	2026-07-18T14:15:19.842691	2026-07-18T14:15:19.842691	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:26:35.816882_Refuel_7.69_9.50	2026-07-18T14:26:39.826747	Refuel	2026-07-18T14:26:35.816882	2026-07-18T14:26:39.826747	7.69	9.50	1.81	4	27.1500	0.6650
2026-07-18T14:15:20.845985_Idle Start_5.00	2026-07-18T14:15:20.845985	Idle Start	2026-07-18T14:15:20.845985	2026-07-18T14:15:20.845985	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:26:35.816882_Refuel_7.69_9.95	2026-07-18T14:26:40.828070	Refuel	2026-07-18T14:26:35.816882	2026-07-18T14:26:40.828070	7.69	9.95	2.26	5	27.1200	0.6778
2026-07-18T14:15:21.847138_Idle Start_5.00	2026-07-18T14:15:21.847138	Idle Start	2026-07-18T14:15:21.847138	2026-07-18T14:15:21.847138	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:26:35.816882_Refuel_7.69_10.41	2026-07-18T14:26:41.829409	Refuel	2026-07-18T14:26:35.816882	2026-07-18T14:26:41.829409	7.69	10.41	2.72	6	27.2000	0.6897
2026-07-18T14:15:23.855382_Idle Start_5.00	2026-07-18T14:15:23.855382	Idle Start	2026-07-18T14:15:23.855382	2026-07-18T14:15:23.855382	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:15:24.856608_Idle Start_5.00	2026-07-18T14:15:24.856608	Idle Start	2026-07-18T14:15:24.856608	2026-07-18T14:15:24.856608	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:16:06.991199_Idle Start_5.00	2026-07-18T14:16:06.991199	Idle Start	2026-07-18T14:16:06.991199	2026-07-18T14:16:06.991199	5.00	5.00	0.00	0	0.0000	0.6000
2026-07-18T14:16:09.004991_Idle Start_5.00	2026-07-18T14:16:09.004991	Idle Start	2026-07-18T14:16:09.004991	2026-07-18T14:16:09.004991	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:27:28.984308_Idle Start_6.73	2026-07-18T14:27:28.984308	Idle Start	2026-07-18T14:27:28.984308	2026-07-18T14:27:28.984308	6.73	6.73	0.00	0	0.0000	0.6000
2026-07-18T14:16:10.007038_Idle Start_5.00	2026-07-18T14:16:10.007038	Idle Start	2026-07-18T14:16:10.007038	2026-07-18T14:16:10.007038	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:16:11.010666_Idle Start_5.00	2026-07-18T14:16:11.010666	Idle Start	2026-07-18T14:16:11.010666	2026-07-18T14:16:11.010666	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:16:13.013799_Idle Start_5.00	2026-07-18T14:16:13.013799	Idle Start	2026-07-18T14:16:13.013799	2026-07-18T14:16:13.013799	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:16:14.015346_Idle Start_5.00	2026-07-18T14:16:14.015346	Idle Start	2026-07-18T14:16:14.015346	2026-07-18T14:16:14.015346	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:16:15.016839_Idle Start_5.00	2026-07-18T14:16:15.016839	Idle Start	2026-07-18T14:16:15.016839	2026-07-18T14:16:15.016839	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:27:35.000901_Fuel Theft_5.00_5.00	2026-07-18T14:27:35.000901	Fuel Theft	2026-07-18T14:27:35.000901	2026-07-18T14:27:35.000901	5.00	5.00	0.00	0	0.0000	0.6564
2026-07-18T14:27:35.000901_Idle End_5.00	2026-07-18T14:27:35.000901	Idle End	2026-07-18T14:27:35.000901	2026-07-18T14:27:35.000901	5.00	5.00	0.00	0	0.0000	0.6564
2026-07-18T14:16:17.019403_Idle Start_5.00	2026-07-18T14:16:17.019403	Idle Start	2026-07-18T14:16:17.019403	2026-07-18T14:16:17.019403	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:16:18.019770_Idle Start_5.00	2026-07-18T14:16:18.019770	Idle Start	2026-07-18T14:16:18.019770	2026-07-18T14:16:18.019770	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:16:19.021738_Idle Start_5.45	2026-07-18T14:16:19.021738	Idle Start	2026-07-18T14:16:19.021738	2026-07-18T14:16:19.021738	5.45	5.45	0.00	0	0.0000	0.7000
2026-07-18T14:16:21.027150_Idle Start_6.35	2026-07-18T14:16:21.027150	Idle Start	2026-07-18T14:16:21.027150	2026-07-18T14:16:21.027150	6.35	6.35	0.00	0	0.0000	0.7000
2026-07-18T14:27:41.018080_Idle Start_5.00	2026-07-18T14:27:41.018080	Idle Start	2026-07-18T14:27:41.018080	2026-07-18T14:27:41.018080	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:16:22.028533_Idle Start_6.80	2026-07-18T14:16:22.028533	Idle Start	2026-07-18T14:16:22.028533	2026-07-18T14:16:22.028533	6.80	6.80	0.00	0	0.0000	0.7000
2026-07-18T14:16:25.038064_Refuel_8.15_12.22	2026-07-18T14:16:41.095913	Refuel	2026-07-18T14:16:25.038064	2026-07-18T14:16:41.095913	8.15	12.22	4.07	16	15.2625	0.7160
2026-07-18T14:16:26.039459_Refuel_8.61_12.22	2026-07-18T14:16:41.095913	Refuel	2026-07-18T14:16:26.039459	2026-07-18T14:16:41.095913	8.61	12.22	3.61	15	14.4400	0.7215
2026-07-18T14:16:27.040939_Refuel_9.06_12.22	2026-07-18T14:16:41.095913	Refuel	2026-07-18T14:16:27.040939	2026-07-18T14:16:41.095913	9.06	12.22	3.16	14	13.5429	0.7262
2026-07-18T14:16:29.049739_Refuel_9.96_12.22	2026-07-18T14:16:41.095913	Refuel	2026-07-18T14:16:29.049739	2026-07-18T14:16:41.095913	9.96	12.22	2.26	12	11.3000	0.7298
2026-07-18T14:16:30.051172_Refuel_10.42_12.22	2026-07-18T14:16:41.095913	Refuel	2026-07-18T14:16:30.051172	2026-07-18T14:16:41.095913	10.42	12.22	1.80	11	9.8182	0.7298
2026-07-18T14:16:31.054424_Refuel_10.86_12.22	2026-07-18T14:16:41.095913	Refuel	2026-07-18T14:16:31.054424	2026-07-18T14:16:41.095913	10.86	12.22	1.36	10	8.1600	0.7273
2026-07-18T14:16:33.060724_Refuel_11.77_12.22	2026-07-18T14:16:41.095913	Refuel	2026-07-18T14:16:33.060724	2026-07-18T14:16:41.095913	11.77	12.22	0.45	8	3.3750	0.7214
2026-07-18T14:16:34.064230_Refuel_12.22_12.22	2026-07-18T14:16:41.095913	Refuel	2026-07-18T14:16:34.064230	2026-07-18T14:16:41.095913	12.22	12.22	0.00	7	0.0000	0.7101
2026-07-18T14:16:36.075770_Refuel_12.22_12.22	2026-07-18T14:16:41.095913	Refuel	2026-07-18T14:16:36.075770	2026-07-18T14:16:41.095913	12.22	12.22	0.00	5	0.0000	0.6983
2026-07-18T14:16:37.077802_Refuel_12.22_12.22	2026-07-18T14:16:41.095913	Refuel	2026-07-18T14:16:37.077802	2026-07-18T14:16:41.095913	12.22	12.22	0.00	4	0.0000	0.6854
2026-07-18T14:16:38.079982_Refuel_12.22_12.22	2026-07-18T14:16:41.095913	Refuel	2026-07-18T14:16:38.079982	2026-07-18T14:16:41.095913	12.22	12.22	0.00	3	0.0000	0.6706
2026-07-18T14:16:40.092241_Refuel_12.22_12.22	2026-07-18T14:16:41.095913	Refuel	2026-07-18T14:16:40.092241	2026-07-18T14:16:41.095913	12.22	12.22	0.00	1	0.0000	0.6606
2026-07-18T14:28:00.074732_Idle End_5.00	2026-07-18T14:28:00.074732	Idle End	2026-07-18T14:28:00.074732	2026-07-18T14:28:00.074732	5.00	5.00	0.00	0	0.0000	0.9000
2026-07-18T14:16:41.095913_Refuel_12.22_12.22	2026-07-18T14:16:41.095913	Refuel	2026-07-18T14:16:41.095913	2026-07-18T14:16:41.095913	12.22	12.22	0.00	0	0.0000	0.6507
2026-07-18T14:28:35.192549_Idle Start_5.00	2026-07-18T14:28:35.192549	Idle Start	2026-07-18T14:28:35.192549	2026-07-18T14:28:35.192549	5.00	5.00	0.00	0	0.0000	0.6000
2026-07-18T14:17:19.203125_Idle Start_7.66	2026-07-18T14:17:19.203125	Idle Start	2026-07-18T14:17:19.203125	2026-07-18T14:17:19.203125	7.66	7.66	0.00	0	0.0000	0.6000
2026-07-18T14:17:20.204199_Idle Start_6.46	2026-07-18T14:17:20.204199	Idle Start	2026-07-18T14:17:20.204199	2026-07-18T14:17:20.204199	6.46	6.46	0.00	0	0.0000	0.7000
2026-07-18T14:17:22.210441_Idle Start_5.00	2026-07-18T14:17:22.210441	Idle Start	2026-07-18T14:17:22.210441	2026-07-18T14:17:22.210441	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:17:23.211157_Idle Start_5.00	2026-07-18T14:17:23.211157	Idle Start	2026-07-18T14:17:23.211157	2026-07-18T14:17:23.211157	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:28:44.219318_Idle End_5.00	2026-07-18T14:28:44.219318	Idle End	2026-07-18T14:28:44.219318	2026-07-18T14:28:44.219318	5.00	5.00	0.00	0	0.0000	0.9000
2026-07-18T14:17:26.218935_Fuel Theft_5.00_5.00	2026-07-18T14:17:31.230802	Fuel Theft	2026-07-18T14:17:26.218935	2026-07-18T14:17:31.230802	5.00	5.00	0.00	5	0.0000	0.7297
2026-07-18T14:17:27.220070_Fuel Theft_5.00_5.00	2026-07-18T14:17:31.230802	Fuel Theft	2026-07-18T14:17:27.220070	2026-07-18T14:17:31.230802	5.00	5.00	0.00	4	0.0000	0.7253
2026-07-18T14:17:28.226393_Fuel Theft_5.00_5.00	2026-07-18T14:17:31.230802	Fuel Theft	2026-07-18T14:17:28.226393	2026-07-18T14:17:31.230802	5.00	5.00	0.00	3	0.0000	0.7190
2026-07-18T14:17:30.229256_Fuel Theft_5.00_5.00	2026-07-18T14:17:31.230802	Fuel Theft	2026-07-18T14:17:30.229256	2026-07-18T14:17:31.230802	5.00	5.00	0.00	1	0.0000	0.7089
2026-07-18T14:17:31.230802_Fuel Theft_5.00_5.00	2026-07-18T14:17:31.230802	Fuel Theft	2026-07-18T14:17:31.230802	2026-07-18T14:17:31.230802	5.00	5.00	0.00	0	0.0000	0.6814
2026-07-18T14:17:34.241741_Idle Start_5.00	2026-07-18T14:17:34.241741	Idle Start	2026-07-18T14:17:34.241741	2026-07-18T14:17:34.241741	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:17:35.243594_Idle Start_5.00	2026-07-18T14:17:35.243594	Idle Start	2026-07-18T14:17:35.243594	2026-07-18T14:17:35.243594	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:17:37.252774_Idle Start_5.00	2026-07-18T14:17:37.252774	Idle Start	2026-07-18T14:17:37.252774	2026-07-18T14:17:37.252774	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:17:38.254452_Idle Start_5.00	2026-07-18T14:17:38.254452	Idle Start	2026-07-18T14:17:38.254452	2026-07-18T14:17:38.254452	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:17:39.257010_Idle Start_5.00	2026-07-18T14:17:39.257010	Idle Start	2026-07-18T14:17:39.257010	2026-07-18T14:17:39.257010	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:17:41.266075_Idle Start_5.00	2026-07-18T14:17:41.266075	Idle Start	2026-07-18T14:17:41.266075	2026-07-18T14:17:41.266075	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:17:42.268109_Idle Start_5.00	2026-07-18T14:17:42.268109	Idle Start	2026-07-18T14:17:42.268109	2026-07-18T14:17:42.268109	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:17:43.269953_Idle Start_5.00	2026-07-18T14:17:43.269953	Idle Start	2026-07-18T14:17:43.269953	2026-07-18T14:17:43.269953	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:17:45.279129_Idle Start_5.00	2026-07-18T14:17:45.279129	Idle Start	2026-07-18T14:17:45.279129	2026-07-18T14:17:45.279129	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:17:46.282058_Idle Start_5.00	2026-07-18T14:17:46.282058	Idle Start	2026-07-18T14:17:46.282058	2026-07-18T14:17:46.282058	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:17:47.283488_Idle Start_5.00	2026-07-18T14:17:47.283488	Idle Start	2026-07-18T14:17:47.283488	2026-07-18T14:17:47.283488	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:29:28.370068_Idle Start_5.00	2026-07-18T14:29:28.370068	Idle Start	2026-07-18T14:29:28.370068	2026-07-18T14:29:28.370068	5.00	5.00	0.00	0	0.0000	0.6000
2026-07-18T14:29:43.426109_Refuel_7.25_7.25	2026-07-18T14:29:43.426109	Refuel	2026-07-18T14:29:43.426109	2026-07-18T14:29:43.426109	7.25	7.25	0.00	0	0.0000	0.6109
2026-07-18T14:29:43.426109_Idle End_7.25	2026-07-18T14:29:43.426109	Idle End	2026-07-18T14:29:43.426109	2026-07-18T14:29:43.426109	7.25	7.25	0.00	0	0.0000	0.6109
2026-07-18T14:29:43.426109_Refuel_7.25_7.70	2026-07-18T14:29:44.426658	Refuel	2026-07-18T14:29:43.426109	2026-07-18T14:29:44.426658	7.25	7.70	0.45	1	27.0000	0.6208
2026-07-18T14:29:43.426109_Refuel_7.25_8.60	2026-07-18T14:29:46.433559	Refuel	2026-07-18T14:29:43.426109	2026-07-18T14:29:46.433559	7.25	8.60	1.35	3	27.0000	0.6372
2026-07-18T14:29:43.426109_Refuel_7.25_9.05	2026-07-18T14:29:47.434713	Refuel	2026-07-18T14:29:43.426109	2026-07-18T14:29:47.434713	7.25	9.05	1.80	4	27.0000	0.6503
2026-07-18T14:29:43.426109_Refuel_7.25_9.50	2026-07-18T14:29:48.435629	Refuel	2026-07-18T14:29:43.426109	2026-07-18T14:29:48.435629	7.25	9.50	2.25	5	27.0000	0.6621
2026-07-18T14:29:43.426109_Refuel_7.25_10.39	2026-07-18T14:29:50.443934	Refuel	2026-07-18T14:29:43.426109	2026-07-18T14:29:50.443934	7.25	10.39	3.14	7	26.9143	0.6765
2026-07-18T14:29:43.426109_Refuel_7.25_10.84	2026-07-18T14:29:51.444109	Refuel	2026-07-18T14:29:43.426109	2026-07-18T14:29:51.444109	7.25	10.84	3.59	8	26.9250	0.6896
2026-07-18T14:18:39.449818_Idle Start_5.00	2026-07-18T14:18:39.449818	Idle Start	2026-07-18T14:18:39.449818	2026-07-18T14:18:39.449818	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:18:40.451674_Idle Start_5.00	2026-07-18T14:18:40.451674	Idle Start	2026-07-18T14:18:40.451674	2026-07-18T14:18:40.451674	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:18:41.453753_Idle Start_5.00	2026-07-18T14:18:41.453753	Idle Start	2026-07-18T14:18:41.453753	2026-07-18T14:18:41.453753	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:18:43.463896_Idle Start_5.00	2026-07-18T14:18:43.463896	Idle Start	2026-07-18T14:18:43.463896	2026-07-18T14:18:43.463896	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:18:44.466007_Idle Start_5.00	2026-07-18T14:18:44.466007	Idle Start	2026-07-18T14:18:44.466007	2026-07-18T14:18:44.466007	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:18:45.467866_Idle Start_5.00	2026-07-18T14:18:45.467866	Idle Start	2026-07-18T14:18:45.467866	2026-07-18T14:18:45.467866	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:30:33.563022_Idle Start_7.48	2026-07-18T14:30:33.563022	Idle Start	2026-07-18T14:30:33.563022	2026-07-18T14:30:33.563022	7.48	7.48	0.00	0	0.0000	0.6000
2026-07-18T14:30:40.580968_Fuel Theft_5.00_5.00	2026-07-18T14:30:40.580968	Fuel Theft	2026-07-18T14:30:40.580968	2026-07-18T14:30:40.580968	5.00	5.00	0.00	0	0.0000	0.6892
2026-07-18T14:30:40.580968_Idle End_5.00	2026-07-18T14:30:40.580968	Idle End	2026-07-18T14:30:40.580968	2026-07-18T14:30:40.580968	5.00	5.00	0.00	0	0.0000	0.6892
2026-07-18T14:30:47.601893_Idle Start_5.00	2026-07-18T14:30:47.601893	Idle Start	2026-07-18T14:30:47.601893	2026-07-18T14:30:47.601893	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:19:34.611976_Idle Start_5.00	2026-07-18T14:19:34.611976	Idle Start	2026-07-18T14:19:34.611976	2026-07-18T14:19:34.611976	5.00	5.00	0.00	0	0.0000	0.6000
2026-07-18T14:19:36.620093_Idle Start_5.00	2026-07-18T14:19:36.620093	Idle Start	2026-07-18T14:19:36.620093	2026-07-18T14:19:36.620093	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:19:37.622485_Idle Start_5.00	2026-07-18T14:19:37.622485	Idle Start	2026-07-18T14:19:37.622485	2026-07-18T14:19:37.622485	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:19:39.630945_Idle Start_5.00	2026-07-18T14:19:39.630945	Idle Start	2026-07-18T14:19:39.630945	2026-07-18T14:19:39.630945	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:19:40.635091_Idle Start_5.00	2026-07-18T14:19:40.635091	Idle Start	2026-07-18T14:19:40.635091	2026-07-18T14:19:40.635091	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:19:41.639180_Idle Start_5.00	2026-07-18T14:19:41.639180	Idle Start	2026-07-18T14:19:41.639180	2026-07-18T14:19:41.639180	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:19:42.643948_Idle Start_5.00	2026-07-18T14:19:42.643948	Idle Start	2026-07-18T14:19:42.643948	2026-07-18T14:19:42.643948	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:19:44.648363_Idle Start_5.00	2026-07-18T14:19:44.648363	Idle Start	2026-07-18T14:19:44.648363	2026-07-18T14:19:44.648363	5.00	5.00	0.00	0	0.0000	0.7000
2026-07-18T14:31:04.642753_Idle End_5.00	2026-07-18T14:31:04.642753	Idle End	2026-07-18T14:31:04.642753	2026-07-18T14:31:04.642753	5.00	5.00	0.00	0	0.0000	0.9000
2026-07-18T14:19:45.651586_Idle Start_5.45	2026-07-18T14:19:45.651586	Idle Start	2026-07-18T14:19:45.651586	2026-07-18T14:19:45.651586	5.45	5.45	0.00	0	0.0000	0.7000
2026-07-18T14:19:47.664660_Idle Start_6.35	2026-07-18T14:19:47.664660	Idle Start	2026-07-18T14:19:47.664660	2026-07-18T14:19:47.664660	6.35	6.35	0.00	0	0.0000	0.7000
2026-07-18T14:19:48.671193_Idle Start_6.80	2026-07-18T14:19:48.671193	Idle Start	2026-07-18T14:19:48.671193	2026-07-18T14:19:48.671193	6.80	6.80	0.00	0	0.0000	0.7000
2026-07-18T14:19:51.686318_Refuel_8.15_10.85	2026-07-18T14:20:02.714132	Refuel	2026-07-18T14:19:51.686318	2026-07-18T14:20:02.714132	8.15	10.85	2.70	11	14.7273	0.7116
2026-07-18T14:19:52.688834_Refuel_8.60_10.85	2026-07-18T14:20:02.714132	Refuel	2026-07-18T14:19:52.688834	2026-07-18T14:20:02.714132	8.60	10.85	2.25	10	13.5000	0.7192
2026-07-18T14:19:53.689762_Refuel_9.05_10.85	2026-07-18T14:20:02.714132	Refuel	2026-07-18T14:19:53.689762	2026-07-18T14:20:02.714132	9.05	10.85	1.80	9	12.0000	0.7262
2026-07-18T14:19:55.699624_Refuel_9.95_10.85	2026-07-18T14:20:02.714132	Refuel	2026-07-18T14:19:55.699624	2026-07-18T14:20:02.714132	9.95	10.85	0.90	7	7.7143	0.7323
